card_id	review_th	delta_t	rating	i	r_history	t_history	y	stability	p
453.0	1443.0	4.0	3.0	2.0	4	0	1.0	1.6406346559524536	0.7734629883854378
444.0	1445.0	4.0	4.0	2.0	4	0	1.0	1.6406346559524536	0.7734629883854378
209.0	1447.0	7.0	4.0	4.0	3,3,3	0,1,3	1.0	1.6406346559524536	0.6379243640035362
450.0	1449.0	4.0	4.0	2.0	4	0	1.0	1.6406346559524536	0.7734629883854378
449.0	1451.0	4.0	4.0	2.0	4	0	1.0	1.6406346559524536	0.7734629883854378
354.0	1483.0	4.0	3.0	4.0	3,3,2	0,1,5	1.0	1.6406347751617432	0.773463002821998
351.0	1484.0	7.0	3.0	3.0	4,3	0,3	1.0	1.6406346559524536	0.6379243640035362
178.0	1485.0	3.0	3.0	3.0	3,1	0,1	1.0	1.6406346559524536	0.824763917062365
194.0	1486.0	3.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.824763917062365
195.0	1487.0	3.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.824763917062365
186.0	1488.0	3.0	3.0	2.0	1	0	1.0	1.6406346559524536	0.824763917062365
137.0	1489.0	7.0	2.0	2.0	4	0	1.0	1.6406346559524536	0.6379243640035362
156.0	1490.0	4.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.7734629883854378
45.0	1491.0	9.0	3.0	3.0	4,3	0,3	1.0	1.6406346559524536	0.5610337110830632
146.0	1492.0	4.0	2.0	3.0	3,2	0,3	1.0	1.6406347751617432	0.773463002821998
11.0	1493.0	8.0	3.0	5.0	1,3,3,3	0,1,1,3	1.0	1.6406346559524536	0.5982449944021319
159.0	1495.0	4.0	2.0	2.0	3	0	1.0	1.6406346559524536	0.7734629883854378
184.0	1496.0	1.0	3.0	5.0	3,3,4,3	0,1,3,7	1.0	1.6406347751617432	0.9377992610897549
454.0	1497.0	2.0	3.0	3.0	3,3	0,1	1.0	1.6406346559524536	0.8794674458929322
695.0	1498.0	1.0	4.0	2.0	4	0	1.0	1.6406346559524536	0.9377992567137875
443.0	1499.0	1.0	3.0	3.0	4,3	0,4	1.0	1.6406347751617432	0.9377992610897549
708.0	1500.0	1.0	4.0	2.0	4	0	1.0	1.6406346559524536	0.9377992567137875
212.0	1501.0	1.0	3.0	5.0	3,3,3,3	0,1,4,5	1.0	1.6406347751617432	0.9377992610897549
696.0	1502.0	1.0	4.0	2.0	3	0	1.0	1.6406346559524536	0.9377992567137875
450.0	1503.0	1.0	4.0	3.0	4,4	0,4	1.0	1.6406347751617432	0.9377992610897549
709.0	1504.0	1.0	3.0	2.0	4	0	1.0	1.6406346559524536	0.9377992567137875
176.0	1505.0	8.0	3.0	3.0	4,3	0,4	1.0	1.6406347751617432	0.598245016734422
697.0	1506.0	1.0	4.0	2.0	4	0	1.0	1.6406346559524536	0.9377992567137875
190.0	1507.0	8.0	3.0	3.0	3,3	0,4	1.0	1.6406347751617432	0.598245016734422
710.0	1508.0	1.0	3.0	2.0	4	0	1.0	1.6406346559524536	0.9377992567137875
436.0	1509.0	5.0	3.0	2.0	4	0	1.0	1.6406346559524536	0.7253530156034884
698.0	1510.0	1.0	3.0	2.0	4	0	1.0	1.6406346559524536	0.9377992567137875
435.0	1511.0	5.0	3.0	2.0	4	0	1.0	1.6406346559524536	0.7253530156034884
711.0	1512.0	1.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.9377992567137875
438.0	1513.0	3.0	3.0	3.0	3,3	0,2	1.0	1.6406346559524536	0.824763917062365
699.0	1514.0	1.0	4.0	2.0	3	0	1.0	1.6406346559524536	0.9377992567137875
445.0	1515.0	1.0	4.0	4.0	3,3,3	0,2,2	1.0	1.6406346559524536	0.9377992567137875
712.0	1516.0	1.0	4.0	2.0	3	0	1.0	1.6406346559524536	0.9377992567137875
439.0	1517.0	5.0	3.0	2.0	4	0	1.0	1.6406346559524536	0.7253530156034884
700.0	1518.0	1.0	4.0	2.0	4	0	1.0	1.6406346559524536	0.9377992567137875
440.0	1519.0	1.0	3.0	3.0	4,4	0,4	1.0	1.6406347751617432	0.9377992610897549
423.0	1520.0	4.0	3.0	2.0	1	0	1.0	1.6406346559524536	0.7734629883854378
418.0	1521.0	4.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.7734629883854378
419.0	1522.0	4.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.7734629883854378
420.0	1523.0	4.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.7734629883854378
422.0	1524.0	4.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.7734629883854378
424.0	1525.0	4.0	4.0	2.0	3	0	1.0	1.6406346559524536	0.7734629883854378
425.0	1526.0	4.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.7734629883854378
426.0	1527.0	4.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.7734629883854378
409.0	1529.0	6.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.6802355188880557
417.0	1531.0	4.0	3.0	3.0	3,3	0,2	1.0	1.6406346559524536	0.7734629883854378
382.0	1533.0	9.0	2.0	2.0	4	0	1.0	1.6406346559524536	0.5610337110830632
384.0	1534.0	9.0	3.0	2.0	4	0	1.0	1.6406346559524536	0.5610337110830632
413.0	1535.0	6.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.6802355188880557
385.0	1537.0	8.0	3.0	3.0	1,4	0,1	1.0	1.6406346559524536	0.5982449944021319
395.0	1539.0	8.0	3.0	2.0	4	0	1.0	1.6406346559524536	0.5982449944021319
321.0	1541.0	11.0	2.0	2.0	4	0	1.0	1.6406346559524536	0.4934108849460549
337.0	1542.0	9.0	3.0	3.0	3,3	0,1	1.0	1.6406346559524536	0.5610337110830632
412.0	1543.0	6.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.6802355188880557
320.0	1545.0	10.0	2.0	3.0	3,3	0,1	1.0	1.6406346559524536	0.5261369972450745
403.0	1546.0	6.0	3.0	2.0	4	0	1.0	1.6406346559524536	0.6802355188880557
379.0	1547.0	9.0	2.0	2.0	3	0	1.0	1.6406346559524536	0.5610337110830632
387.0	1549.0	8.0	2.0	3.0	3,3	0,1	1.0	1.6406346559524536	0.5982449944021319
398.0	1555.0	6.0	2.0	3.0	3,3	0,2	1.0	1.6406346559524536	0.6802355188880557
383.0	1557.0	9.0	2.0	2.0	3	0	1.0	1.6406346559524536	0.5610337110830632
414.0	1558.0	6.0	2.0	2.0	4	0	1.0	1.6406346559524536	0.6802355188880557
391.0	1559.0	6.0	2.0	3.0	3,2	0,3	1.0	1.6406347751617432	0.6802355379327829
397.0	1561.0	8.0	2.0	2.0	4	0	1.0	1.6406346559524536	0.5982449944021319
405.0	1562.0	6.0	2.0	2.0	3	0	1.0	1.6406346559524536	0.6802355188880557
399.0	1586.0	6.0	2.0	3.0	3,3	0,2	1.0	1.6406346559524536	0.6802355188880557
310.0	1587.0	12.0	3.0	2.0	4	0	1.0	1.6406346559524536	0.4627203611569024
402.0	1589.0	4.0	3.0	3.0	3,3	0,2	1.0	1.6406346559524536	0.7734629883854378
381.0	1590.0	6.0	3.0	4.0	3,3,3	0,1,2	1.0	1.6406346559524536	0.6802355188880557
331.0	1591.0	11.0	3.0	2.0	4	0	1.0	1.6406346559524536	0.4934108849460549
334.0	1593.0	9.0	3.0	3.0	3,4	0,1	1.0	1.6406346559524536	0.5610337110830632
421.0	1594.0	4.0	3.0	2.0	4	0	1.0	1.6406346559524536	0.7734629883854378
396.0	1595.0	7.0	3.0	3.0	3,4	0,1	1.0	1.6406346559524536	0.6379243640035362
415.0	1597.0	6.0	3.0	2.0	4	0	1.0	1.6406346559524536	0.6802355188880557
400.0	1598.0	4.0	2.0	4.0	3,3,3	0,2,2	1.0	1.6406346559524536	0.7734629883854378
298.0	1599.0	9.0	2.0	3.0	3,3	0,3	1.0	1.6406346559524536	0.5610337110830632
401.0	1603.0	6.0	3.0	2.0	4	0	1.0	1.6406346559524536	0.6802355188880557
416.0	1605.0	6.0	2.0	2.0	3	0	1.0	1.6406346559524536	0.6802355188880557
407.0	1606.0	6.0	2.0	2.0	1	0	1.0	1.6406346559524536	0.6802355188880557
548.0	1607.0	2.0	3.0	2.0	1	0	1.0	1.6406346559524536	0.8794674458929322
480.0	1608.0	4.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.7734629883854378
481.0	1610.0	4.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.7734629883854378
550.0	1612.0	2.0	2.0	2.0	3	0	1.0	1.6406346559524536	0.8794674458929322
482.0	1614.0	4.0	2.0	2.0	3	0	1.0	1.6406346559524536	0.7734629883854378
483.0	1616.0	4.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.7734629883854378
549.0	1618.0	2.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.8794674458929322
530.0	1641.0	3.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.824763917062365
535.0	1642.0	3.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.824763917062365
509.0	1643.0	4.0	3.0	3.0	3,3	0,1	1.0	1.6406346559524536	0.7734629883854378
531.0	1644.0	3.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.824763917062365
532.0	1645.0	3.0	1.0	2.0	1	0	0.0	1.6406346559524536	0.824763917062365
533.0	1646.0	3.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.824763917062365
503.0	1647.0	4.0	3.0	3.0	3,3	0,1	1.0	1.6406346559524536	0.7734629883854378
518.0	1648.0	3.0	3.0	3.0	3,3	0,1	1.0	1.6406346559524536	0.824763917062365
527.0	1649.0	3.0	1.0	2.0	1	0	0.0	1.6406346559524536	0.824763917062365
494.0	1651.0	3.0	3.0	3.0	3,3	0,2	1.0	1.6406346559524536	0.824763917062365
539.0	1652.0	3.0	2.0	2.0	3	0	1.0	1.6406346559524536	0.824763917062365
510.0	1653.0	3.0	3.0	3.0	3,3	0,2	1.0	1.6406346559524536	0.824763917062365
747.0	1654.0	1.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.9377992567137875
751.0	1655.0	1.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.9377992567137875
752.0	1656.0	1.0	1.0	2.0	3	0	0.0	1.6406346559524536	0.9377992567137875
754.0	1657.0	1.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.9377992567137875
755.0	1658.0	1.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.9377992567137875
757.0	1659.0	1.0	1.0	2.0	3	0	0.0	1.6406346559524536	0.9377992567137875
758.0	1660.0	1.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.9377992567137875
759.0	1661.0	1.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.9377992567137875
753.0	1662.0	1.0	3.0	2.0	1	0	1.0	1.6406346559524536	0.9377992567137875
760.0	1663.0	1.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.9377992567137875
761.0	1664.0	1.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.9377992567137875
763.0	1665.0	1.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.9377992567137875
764.0	1666.0	1.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.9377992567137875
765.0	1667.0	1.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.9377992567137875
766.0	1668.0	1.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.9377992567137875
762.0	1669.0	1.0	1.0	2.0	1	0	0.0	1.6406346559524536	0.9377992567137875
198.0	1724.0	4.0	4.0	2.0	3	0	1.0	1.6406346559524536	0.7734629883854378
185.0	1725.0	7.0	3.0	3.0	3,3	0,1	1.0	1.6406346559524536	0.6379243640035362
136.0	1726.0	11.0	3.0	2.0	4	0	1.0	1.6406346559524536	0.4934108849460549
36.0	1727.0	11.0	3.0	3.0	3,2	0,5	1.0	1.6406346559524536	0.4934108849460549
86.0	1728.0	11.0	3.0	4.0	3,3,3	0,1,3	1.0	1.6406346559524536	0.4934108849460549
18.0	1729.0	11.0	2.0	5.0	3,1,2,3	0,1,1,4	1.0	1.6406347751617432	0.49341091027199735
88.0	1730.0	12.0	3.0	3.0	4,3	0,3	1.0	1.6406346559524536	0.4627203611569024
0.0	1731.0	13.0	2.0	4.0	3,4,3	0,1,3	1.0	1.6406346559524536	0.43393881075927837
155.0	1732.0	8.0	2.0	2.0	4	0	1.0	1.6406346559524536	0.5982449944021319
167.0	1733.0	8.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.5982449944021319
151.0	1736.0	8.0	2.0	2.0	3	0	1.0	1.6406346559524536	0.5982449944021319
121.0	1738.0	8.0	1.0	4.0	1,3,2	0,1,3	0.0	1.6406347751617432	0.598245016734422
99.0	1739.0	8.0	2.0	4.0	3,3,2	0,1,4	1.0	1.6406347751617432	0.598245016734422
180.0	1741.0	7.0	2.0	3.0	3,3	0,1	1.0	1.6406346559524536	0.6379243640035362
38.0	1742.0	11.0	1.0	3.0	4,2	0,5	0.0	1.6406346559524536	0.4934108849460549
127.0	1743.0	11.0	3.0	3.0	3,1	0,1	1.0	1.6406346559524536	0.4934108849460549
119.0	1744.0	11.0	2.0	3.0	3,3	0,1	1.0	1.6406346559524536	0.4934108849460549
114.0	1745.0	8.0	2.0	4.0	1,2,2	0,2,3	1.0	1.6406346559524536	0.5982449944021319
46.0	1746.0	11.0	3.0	3.0	4,3	0,4	1.0	1.6406347751617432	0.49341091027199735
97.0	1747.0	12.0	2.0	4.0	1,3,3	0,1,1	1.0	1.6406346559524536	0.4627203611569024
3.0	1748.0	11.0	2.0	5.0	3,3,2,3	0,1,1,4	1.0	1.6406347751617432	0.49341091027199735
164.0	1749.0	8.0	4.0	2.0	4	0	1.0	1.6406346559524536	0.5982449944021319
31.0	1750.0	13.0	2.0	3.0	3,2	0,3	1.0	1.6406347751617432	0.433938837082319
139.0	1751.0	11.0	4.0	2.0	4	0	1.0	1.6406346559524536	0.4934108849460549
54.0	1752.0	11.0	3.0	4.0	1,3,3	0,2,2	1.0	1.6406346559524536	0.4934108849460549
142.0	1753.0	11.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.4934108849460549
37.0	1754.0	11.0	2.0	4.0	3,4,3	0,1,4	1.0	1.6406347751617432	0.49341091027199735
138.0	1756.0	11.0	3.0	2.0	4	0	1.0	1.6406346559524536	0.4934108849460549
8.0	1757.0	13.0	3.0	3.0	4,3	0,4	1.0	1.6406347751617432	0.433938837082319
53.0	1758.0	11.0	3.0	3.0	3,3	0,4	1.0	1.6406347751617432	0.49341091027199735
147.0	1761.0	11.0	2.0	2.0	3	0	1.0	1.6406346559524536	0.4934108849460549
133.0	1762.0	11.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.4934108849460549
150.0	1763.0	11.0	3.0	2.0	4	0	1.0	1.6406346559524536	0.4934108849460549
106.0	1764.0	8.0	2.0	4.0	3,2,2	0,2,3	1.0	1.6406347751617432	0.598245016734422
141.0	1765.0	7.0	2.0	4.0	1,1,3	0,3,1	1.0	1.6406347751617432	0.6379243848403557
145.0	1766.0	11.0	3.0	2.0	4	0	1.0	1.6406346559524536	0.4934108849460549
90.0	1767.0	11.0	3.0	3.0	3,3	0,4	1.0	1.6406347751617432	0.49341091027199735
38.0	1802.0	2.0	3.0	4.0	4,2,1	0,5,11	1.0	1.6406346559524536	0.8794674458929322
44.0	1803.0	13.0	2.0	5.0	1,1,3,3	0,1,1,3	1.0	1.6406346559524536	0.43393881075927837
96.0	1804.0	10.0	3.0	5.0	3,3,3,3	0,1,2,3	1.0	1.6406346559524536	0.5261369972450745
152.0	1805.0	10.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.5261369972450745
724.0	1806.0	5.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.7253530156034884
730.0	1807.0	5.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.7253530156034884
728.0	1808.0	5.0	1.0	2.0	3	0	0.0	1.6406346559524536	0.7253530156034884
731.0	1809.0	5.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.7253530156034884
725.0	1810.0	5.0	2.0	2.0	1	0	1.0	1.6406346559524536	0.7253530156034884
727.0	1811.0	5.0	1.0	2.0	1	0	0.0	1.6406346559524536	0.7253530156034884
726.0	1812.0	5.0	1.0	2.0	3	0	0.0	1.6406346559524536	0.7253530156034884
729.0	1813.0	5.0	2.0	2.0	3	0	1.0	1.6406346559524536	0.7253530156034884
366.0	1817.0	11.0	2.0	3.0	3,2	0,5	1.0	1.6406346559524536	0.4934108849460549
368.0	1818.0	9.0	3.0	4.0	3,4,1	0,1,6	1.0	1.6406347751617432	0.5610337346441691
362.0	1819.0	11.0	2.0	3.0	1,2	0,6	1.0	1.6406346559524536	0.4934108849460549
370.0	1820.0	11.0	2.0	3.0	4,3	0,5	1.0	1.6406347751617432	0.49341091027199735
344.0	1821.0	11.0	3.0	4.0	3,3,3	0,1,5	1.0	1.6406347751617432	0.49341091027199735
372.0	1822.0	11.0	1.0	3.0	1,2	0,5	0.0	1.6406346559524536	0.4934108849460549
347.0	1823.0	14.0	3.0	3.0	4,3	0,3	1.0	1.6406346559524536	0.40694749418931614
554.0	1824.0	6.0	3.0	2.0	1	0	1.0	1.6406346559524536	0.6802355188880557
555.0	1825.0	6.0	2.0	2.0	3	0	1.0	1.6406346559524536	0.6802355188880557
484.0	1826.0	8.0	3.0	3.0	3,3	0,2	1.0	1.6406346559524536	0.5982449944021319
473.0	1828.0	12.0	3.0	2.0	4	0	1.0	1.6406346559524536	0.4627203611569024
488.0	1829.0	10.0	3.0	2.0	3	0	1.0	1.6406346559524536	0.5261369972450745
474.0	1831.0	12.0	2.0	2.0	4	0	1.0	1.6406346559524536	0.4627203611569024
490.0	1832.0	8.0	1.0	3.0	3,2	0,2	0.0	1.6406346559524536	0.5982449944021319
547.0	1834.0	8.0	3.0	2.0	4	0	1.0	1.6406346559524536	0.5982449944021319
472.0	1835.0	12.0	3.0	2.0	4	0	1.0	1.6406346559524536	0.4627203611569024
470.0	1837.0	10.0	2.0	3.0	3,4	0,2	1.0	1.6406346559524536	0.5261369972450745
485.0	1838.0	10.0	2.0	2.0	3	0	1.0	1.6406346559524536	0.5261369972450745
476.0	1840.0	10.0	2.0	2.0	3	0	1.0	1.6406346559524536	0.5261369972450745
552.0	1841.0	6.0	2.0	2.0	3	0	1.0	1.6406346559524536	0.6802355188880557
171.0	1843.0	16.0	2.0	3.0	3,3	0,3	1.0	1.6406346559524536	0.35789707332720677
232.0	1844.0	11.0	3.0	4.0	4,3,3	0,3,5	1.0	1.6406346559524536	0.4934108849460549
9.0	1845.0	15.0	2.0	4.0	3,1,2	0,1,5	1.0	1.6406346559524536	0.38163505757227906
166.0	1846.0	12.0	2.0	2.0	3	0	1.0	1.6406346559524536	0.4627203611569024
120.0	1847.0	12.0	2.0	4.0	3,3,3	0,1,3	1.0	1.6406346559524536	0.4627203611569024
95.0	1848.0	12.0	1.0	5.0	3,3,3,2	0,1,1,4	0.0	1.6406347751617432	0.4627203870667025
48.0	1849.0	15.0	2.0	3.0	3,3	0,4	1.0	1.6406347751617432	0.3816350842841145
195.0	1850.0	8.0	2.0	3.0	3,3	0,3	1.0	1.6406346559524536	0.5982449944021319
49.0	1851.0	15.0	2.0	3.0	4,3	0,4	1.0	1.6406347751617432	0.3816350842841145
103.0	1852.0	12.0	3.0	4.0	1,3,3	0,2,3	1.0	1.6406346559524536	0.4627203611569024
132.0	1853.0	12.0	2.0	3.0	3,2	0,3	1.0	1.6406347751617432	0.4627203870667025
91.0	1854.0	15.0	3.0	3.0	4,3	0,4	1.0	1.6406347751617432	0.3816350842841145
124.0	1855.0	11.0	2.0	4.0	3,4,3	0,1,4	1.0	1.6406347751617432	0.49341091027199735
131.0	1856.0	12.0	2.0	3.0	3,3	0,3	1.0	1.6406346559524536	0.4627203611569024
