card_id	review_th	delta_t	rating	i	r_history	t_history	y	stability	p
175.0	1569.0	36.0	2.0	4.0	3,2,3	0,7,3	1.0	2.7006709575653076	0.24550011489998178
176.0	1570.0	36.0	2.0	4.0	3,2,3	0,7,3	1.0	2.7006709575653076	0.24550011489998178
167.0	1571.0	39.0	2.0	3.0	3,3	0,7	1.0	2.7006709575653076	0.21838493443103985
164.0	1572.0	39.0	2.0	3.0	3,3	0,7	1.0	2.7006709575653076	0.21838493443103985
79.0	1573.0	36.0	2.0	4.0	1,2,3	0,7,3	1.0	2.7006709575653076	0.24550011489998178
237.0	1574.0	34.0	2.0	3.0	4,2	0,5	1.0	2.7006709575653076	0.2654224883568761
183.0	1575.0	36.0	2.0	4.0	3,3,3	0,1,2	1.0	2.7006709575653076	0.24550011489998178
80.0	1576.0	39.0	2.0	3.0	1,3	0,7	1.0	2.7006709575653076	0.21838493443103985
185.0	1577.0	34.0	2.0	3.0	3,2	0,5	1.0	2.7006709575653076	0.2654224883568761
224.0	1578.0	36.0	2.0	3.0	4,3	0,3	1.0	2.7006709575653076	0.24550011489998178
236.0	1579.0	34.0	2.0	3.0	4,3	0,5	1.0	2.7006709575653076	0.2654224883568761
163.0	1580.0	36.0	2.0	4.0	3,2,3	0,7,3	1.0	2.7006709575653076	0.24550011489998178
180.0	1581.0	34.0	2.0	5.0	3,1,3,2	0,7,1,4	1.0	2.7006709575653076	0.2654224883568761
232.0	1582.0	36.0	2.0	3.0	4,3	0,3	1.0	2.7006709575653076	0.24550011489998178
174.0	1583.0	36.0	2.0	4.0	3,2,3	0,7,3	1.0	2.7006709575653076	0.24550011489998178
43.0	1584.0	39.0	2.0	5.0	3,1,1,3	0,2,13,7	1.0	2.7006709575653076	0.21838493443103985
229.0	1585.0	34.0	2.0	3.0	4,2	0,5	1.0	2.7006709575653076	0.2654224883568761
85.0	1586.0	32.0	2.0	5.0	1,2,2,2	0,7,3,4	1.0	2.7006709575653076	0.28696156559542707
220.0	1587.0	34.0	2.0	3.0	4,2	0,5	1.0	2.7006709575653076	0.2654224883568761
231.0	1588.0	34.0	2.0	3.0	4,2	0,5	1.0	2.7006709575653076	0.2654224883568761
178.0	1589.0	39.0	2.0	3.0	1,3	0,7	1.0	2.7006709575653076	0.21838493443103985
84.0	1590.0	39.0	2.0	3.0	3,3	0,7	1.0	2.7006709575653076	0.21838493443103985
162.0	1591.0	39.0	2.0	3.0	3,3	0,7	1.0	2.7006709575653076	0.21838493443103985
221.0	1592.0	34.0	2.0	3.0	4,3	0,5	1.0	2.7006709575653076	0.2654224883568761
239.0	1593.0	34.0	2.0	3.0	4,2	0,5	1.0	2.7006709575653076	0.2654224883568761
300.0	1596.0	9.0	2.0	5.0	4,2,2,2	0,9,5,12	1.0	2.7006709575653076	0.7039031763117289
294.0	1597.0	9.0	2.0	4.0	4,2,2	0,9,17	1.0	2.7006709575653076	0.7039031763117289
297.0	1598.0	9.0	2.0	5.0	4,2,2,2	0,9,5,12	1.0	2.7006709575653076	0.7039031763117289
299.0	1599.0	9.0	2.0	5.0	4,2,2,2	0,9,5,12	1.0	2.7006709575653076	0.7039031763117289
304.0	1600.0	9.0	2.0	4.0	4,2,2	0,9,17	1.0	2.7006709575653076	0.7039031763117289
296.0	1601.0	9.0	2.0	5.0	4,2,2,2	0,9,5,12	1.0	2.7006709575653076	0.7039031763117289
280.0	1602.0	9.0	2.0	6.0	4,2,2,2,2	0,3,9,5,12	1.0	2.7006709575653076	0.7039031763117289
303.0	1603.0	9.0	2.0	4.0	4,2,2	0,9,17	1.0	2.7006709575653076	0.7039031763117289
271.0	1604.0	12.0	2.0	5.0	4,2,2,2	0,3,9,14	1.0	2.7006709575653076	0.6261579513608977
302.0	1608.0	11.0	2.0	4.0	4,2,2	0,9,17	1.0	2.7006709575653076	0.6510688364530767
277.0	1609.0	11.0	2.0	5.0	4,2,2,2	0,5,7,17	1.0	2.7006709575653076	0.6510688364530767
293.0	1610.0	11.0	2.0	4.0	3,2,2	0,9,17	1.0	2.7006709575653076	0.6510688364530767
278.0	1611.0	11.0	2.0	5.0	4,2,2,2	0,5,7,17	1.0	2.7006709575653076	0.6510688364530767
275.0	1612.0	11.0	2.0	5.0	4,2,2,2	0,5,7,17	1.0	2.7006709575653076	0.6510688364530767
271.0	1619.0	12.0	2.0	6.0	4,2,2,2,2	0,3,9,14,12	1.0	2.7006709575653076	0.6261579513608977
284.0	1620.0	21.0	3.0	5.0	4,2,2,2	0,5,7,17	1.0	2.7006709575653076	0.44075457083578096
294.0	1621.0	12.0	2.0	5.0	4,2,2,2	0,9,17,9	1.0	2.7006709575653076	0.6261579513608977
300.0	1622.0	12.0	2.0	6.0	4,2,2,2,2	0,9,5,12,9	1.0	2.7006709575653076	0.6261579513608977
295.0	1623.0	21.0	2.0	4.0	4,2,2	0,9,17	1.0	2.7006709575653076	0.44075457083578096
298.0	1624.0	21.0	2.0	4.0	4,2,2	0,9,17	1.0	2.7006709575653076	0.44075457083578096
301.0	1625.0	21.0	2.0	4.0	4,2,2	0,9,17	1.0	2.7006709575653076	0.44075457083578096
304.0	1626.0	12.0	2.0	5.0	4,2,2,2	0,9,17,9	1.0	2.7006709575653076	0.6261579513608977
303.0	1627.0	12.0	4.0	5.0	4,2,2,2	0,9,17,9	1.0	2.7006709575653076	0.6261579513608977
276.0	1628.0	21.0	2.0	5.0	4,2,2,2	0,5,7,17	1.0	2.7006709575653076	0.44075457083578096
279.0	1629.0	21.0	2.0	5.0	4,2,2,2	0,5,7,17	1.0	2.7006709575653076	0.44075457083578096
296.0	1630.0	12.0	2.0	6.0	4,2,2,2,2	0,9,5,12,9	1.0	2.7006709575653076	0.6261579513608977
299.0	1631.0	12.0	2.0	6.0	4,2,2,2,2	0,9,5,12,9	1.0	2.7006709575653076	0.6261579513608977
297.0	1632.0	12.0	2.0	6.0	4,2,2,2,2	0,9,5,12,9	1.0	2.7006709575653076	0.6261579513608977
280.0	1633.0	12.0	2.0	7.0	4,2,2,2,2,2	0,3,9,5,12,9	1.0	2.7006709575653076	0.6261579513608977
36.0	1634.0	50.0	2.0	6.0	1,1,1,2,1	0,4,2,21,8	1.0	2.7006709575653076	0.14218362515889854
16.0	1635.0	50.0	2.0	6.0	1,2,1,2,3	0,4,2,21,8	1.0	2.7006709575653076	0.14218362515889854
29.0	1636.0	52.0	2.0	6.0	3,2,1,3,2	0,4,23,2,4	1.0	2.7006709575653076	0.1315114500263152
17.0	1637.0	52.0	2.0	7.0	1,1,1,1,3,2	0,4,2,21,2,4	1.0	2.7006709575653076	0.1315114500263152
39.0	1638.0	50.0	2.0	8.0	1,2,1,1,2,2,2	0,4,2,21,2,2,4	1.0	2.7006709575653076	0.14218362515889854
37.0	1639.0	50.0	2.0	6.0	1,2,1,2,1	0,4,2,21,8	1.0	2.7006709575653076	0.14218362515889854
20.0	1640.0	50.0	2.0	6.0	3,2,1,2,2	0,4,2,21,8	1.0	2.7006709575653076	0.14218362515889854
31.0	1641.0	58.0	2.0	4.0	3,2,2	0,4,23	1.0	2.7006709575653076	0.1040651983210148
18.0	1642.0	58.0	2.0	4.0	3,2,2	0,4,23	1.0	2.7006709575653076	0.1040651983210148
21.0	1643.0	50.0	2.0	5.0	3,2,2,3	0,4,23,8	1.0	2.7006709575653076	0.14218362515889854
27.0	1644.0	58.0	2.0	5.0	3,1,1,2	0,4,2,21	1.0	2.7006709575653076	0.1040651983210148
40.0	1645.0	58.0	2.0	5.0	3,2,1,3	0,4,2,21	1.0	2.7006709575653076	0.1040651983210148
32.0	1646.0	50.0	2.0	8.0	3,1,1,1,3,2,3	0,4,2,21,2,2,4	1.0	2.7006709575653076	0.14218362515889854
24.0	1647.0	50.0	2.0	6.0	3,2,1,2,3	0,4,2,21,8	1.0	2.7006709575653076	0.14218362515889854
19.0	1648.0	52.0	2.0	6.0	3,2,1,2,2	0,4,23,2,4	1.0	2.7006709575653076	0.1315114500263152
33.0	1649.0	52.0	2.0	6.0	3,2,1,2,2	0,4,2,21,6	1.0	2.7006709575653076	0.1315114500263152
23.0	1650.0	50.0	2.0	6.0	3,1,1,2,3	0,4,2,21,8	1.0	2.7006709575653076	0.14218362515889854
38.0	1651.0	50.0	2.0	5.0	3,2,2,2	0,4,23,8	1.0	2.7006709575653076	0.14218362515889854
30.0	1652.0	50.0	2.0	5.0	3,2,2,2	0,4,23,8	1.0	2.7006709575653076	0.14218362515889854
28.0	1653.0	58.0	2.0	5.0	3,2,1,3	0,4,2,21	1.0	2.7006709575653076	0.1040651983210148
2.0	1656.0	47.0	2.0	8.0	3,3,1,3,1,1,3	0,2,2,4,11,6,18	1.0	2.7006709575653076	0.1598374741570278
4.0	1658.0	47.0	2.0	7.0	3,3,2,1,1,2	0,2,6,11,6,18	1.0	2.7006709575653076	0.1598374741570278
195.0	1661.0	47.0	2.0	2.0	4	0	1.0	2.7006709575653076	0.1598374741570278
48.0	1664.0	46.0	2.0	6.0	3,1,1,1,2	0,2,9,6,19	1.0	2.7006709575653076	0.16619640155465326
25.0	1665.0	52.0	2.0	6.0	1,1,1,2,1	0,4,2,21,8	1.0	2.7006709575653076	0.1315114500263152
41.0	1666.0	60.0	2.0	5.0	3,2,1,3	0,4,2,21	1.0	2.7006709575653076	0.09625415805215314
22.0	1667.0	52.0	2.0	6.0	3,2,1,2,2	0,4,2,21,8	1.0	2.7006709575653076	0.1315114500263152
196.0	1668.0	48.0	2.0	2.0	4	0	1.0	2.7006709575653076	0.15372184900463762
3.0	1669.0	48.0	2.0	7.0	3,3,3,1,1,3	0,2,6,11,6,18	1.0	2.7006709575653076	0.15372184900463762
207.0	1670.0	47.0	2.0	2.0	4	0	1.0	2.7006709575653076	0.1598374741570278
204.0	1671.0	47.0	2.0	2.0	4	0	1.0	2.7006709575653076	0.1598374741570278
282.0	1672.0	47.0	2.0	2.0	4	0	1.0	2.7006709575653076	0.1598374741570278
50.0	1673.0	48.0	2.0	6.0	3,1,1,1,2	0,2,9,6,19	1.0	2.7006709575653076	0.15372184900463762
9.0	1674.0	48.0	2.0	7.0	3,3,2,1,1,2	0,2,6,11,6,19	1.0	2.7006709575653076	0.15372184900463762
199.0	1675.0	48.0	2.0	2.0	4	0	1.0	2.7006709575653076	0.15372184900463762
10.0	1676.0	48.0	2.0	7.0	3,3,3,1,1,2	0,2,6,11,6,19	1.0	2.7006709575653076	0.15372184900463762
7.0	1677.0	48.0	2.0	7.0	3,3,3,1,1,2	0,2,6,11,6,19	1.0	2.7006709575653076	0.15372184900463762
305.0	1678.0	48.0	2.0	2.0	4	0	1.0	2.7006709575653076	0.15372184900463762
201.0	1679.0	48.0	2.0	2.0	4	0	1.0	2.7006709575653076	0.15372184900463762
5.0	1680.0	49.0	2.0	7.0	3,3,3,1,1,2	0,2,6,11,6,18	1.0	2.7006709575653076	0.1478402169830936
208.0	1681.0	48.0	2.0	2.0	4	0	1.0	2.7006709575653076	0.15372184900463762
155.0	1682.0	48.0	2.0	4.0	3,1,2	0,6,19	1.0	2.7006709575653076	0.15372184900463762
6.0	1683.0	50.0	2.0	7.0	3,3,3,1,1,2	0,2,6,11,6,18	1.0	2.7006709575653076	0.14218362515889854
11.0	1689.0	49.0	2.0	6.0	3,3,3,1,2	0,2,6,17,19	1.0	2.7006709575653076	0.1478402169830936
44.0	1693.0	51.0	1.0	6.0	3,1,1,1,3	0,2,9,6,19	0.0	2.7006709575653076	0.13674346315142386
49.0	1696.0	51.0	1.0	7.0	3,1,1,1,2,3	0,2,9,6,10,9	0.0	2.7006709575653076	0.13674346315142386
8.0	1698.0	51.0	2.0	7.0	3,3,2,1,1,2	0,2,6,11,6,19	1.0	2.7006709575653076	0.13674346315142386
194.0	1701.0	51.0	1.0	4.0	3,3,2	0,8,1	0.0	2.7006709575653076	0.13674346315142386
15.0	1708.0	51.0	2.0	7.0	1,2,1,1,1,2	0,4,2,9,6,19	1.0	2.7006709575653076	0.13674346315142386
1.0	1710.0	51.0	2.0	8.0	3,3,1,3,1,1,2	0,2,2,4,11,6,19	1.0	2.7006709575653076	0.13674346315142386
47.0	1716.0	43.0	2.0	9.0	3,1,1,1,3,3,4,2	0,2,9,9,2,3,6,15	1.0	2.7006709575653076	0.18683173261896796
46.0	1718.0	58.0	2.0	6.0	3,1,1,3,3	0,2,9,9,11	1.0	2.7006709575653076	0.1040651983210148
293.0	1719.0	18.0	2.0	5.0	3,2,2,2	0,9,17,11	1.0	2.7006709575653076	0.49547968162174094
277.0	1720.0	18.0	2.0	6.0	4,2,2,2,2	0,5,7,17,11	1.0	2.7006709575653076	0.49547968162174094
275.0	1721.0	18.0	2.0	6.0	4,2,2,2,2	0,5,7,17,11	1.0	2.7006709575653076	0.49547968162174094
278.0	1722.0	18.0	2.0	6.0	4,2,2,2,2	0,5,7,17,11	1.0	2.7006709575653076	0.49547968162174094
302.0	1723.0	18.0	2.0	5.0	4,2,2,2	0,9,17,11	1.0	2.7006709575653076	0.49547968162174094
296.0	1724.0	11.0	2.0	7.0	4,2,2,2,2,2	0,9,5,12,9,12	1.0	2.7006709575653076	0.6510688364530767
304.0	1725.0	11.0	2.0	6.0	4,2,2,2,2	0,9,17,9,12	1.0	2.7006709575653076	0.6510688364530767
138.0	1727.0	49.0	2.0	8.0	3,1,1,2,2,2,2	0,9,2,1,4,4,13	1.0	2.7006709575653076	0.1478402169830936
117.0	1728.0	50.0	2.0	8.0	1,2,2,1,3,2,2	0,9,3,4,2,7,7	1.0	2.7006709575653076	0.14218362515889854
119.0	1729.0	57.0	1.0	4.0	1,3,2	0,9,16	0.0	2.7006709575653076	0.10820529778287641
125.0	1730.0	57.0	1.0	4.0	3,3,2	0,9,16	0.0	2.7006709575653076	0.10820529778287641
151.0	1731.0	57.0	1.0	4.0	3,3,2	0,9,16	0.0	2.7006709575653076	0.10820529778287641
101.0	1732.0	49.0	1.0	7.0	1,2,2,2,2,2	0,9,3,6,7,8	0.0	2.7006709575653076	0.1478402169830936
123.0	1733.0	57.0	1.0	4.0	3,3,2	0,9,16	0.0	2.7006709575653076	0.10820529778287641
145.0	1734.0	57.0	2.0	4.0	3,3,2	0,9,16	1.0	2.7006709575653076	0.10820529778287641
129.0	1735.0	57.0	2.0	4.0	3,3,2	0,9,16	1.0	2.7006709575653076	0.10820529778287641
102.0	1736.0	57.0	1.0	4.0	3,3,2	0,9,16	0.0	2.7006709575653076	0.10820529778287641
121.0	1740.0	49.0	1.0	8.0	3,1,2,2,2,2,2	0,9,2,3,4,7,8	0.0	2.7006709575653076	0.1478402169830936
134.0	1741.0	57.0	1.0	4.0	3,3,2	0,9,16	0.0	2.7006709575653076	0.10820529778287641
133.0	1745.0	62.0	1.0	4.0	3,3,3	0,9,11	0.0	2.7006709575653076	0.0890294074465617
147.0	1746.0	57.0	1.0	4.0	1,3,2	0,9,16	0.0	2.7006709575653076	0.10820529778287641
137.0	1747.0	57.0	1.0	4.0	3,3,2	0,9,16	0.0	2.7006709575653076	0.10820529778287641
60.0	1748.0	62.0	1.0	5.0	3,1,3,3	0,9,9,11	0.0	2.7006709575653076	0.0890294074465617
114.0	1749.0	57.0	1.0	4.0	3,3,2	0,9,16	0.0	2.7006709575653076	0.10820529778287641
149.0	1750.0	57.0	1.0	4.0	3,3,2	0,9,16	0.0	2.7006709575653076	0.10820529778287641
69.0	1751.0	62.0	2.0	5.0	3,1,3,3	0,9,9,11	1.0	2.7006709575653076	0.0890294074465617
344.0	1783.0	1.0	3.0	2.0	3	0	1.0	2.7006709575653076	0.9617384772585804
345.0	1784.0	1.0	3.0	2.0	3	0	1.0	2.7006709575653076	0.9617384772585804
343.0	1785.0	1.0	3.0	2.0	3	0	1.0	2.7006709575653076	0.9617384772585804
346.0	1786.0	1.0	3.0	2.0	3	0	1.0	2.7006709575653076	0.9617384772585804
355.0	1791.0	2.0	2.0	2.0	3	0	1.0	2.7006709575653076	0.924940898639653
350.0	1792.0	2.0	2.0	2.0	3	0	1.0	2.7006709575653076	0.924940898639653
356.0	1793.0	2.0	2.0	2.0	3	0	1.0	2.7006709575653076	0.924940898639653
361.0	1794.0	2.0	2.0	2.0	3	0	1.0	2.7006709575653076	0.924940898639653
349.0	1795.0	2.0	2.0	2.0	3	0	1.0	2.7006709575653076	0.924940898639653
359.0	1796.0	2.0	2.0	2.0	3	0	1.0	2.7006709575653076	0.924940898639653
353.0	1797.0	2.0	2.0	2.0	3	0	1.0	2.7006709575653076	0.924940898639653
346.0	1798.0	2.0	2.0	3.0	3,3	0,1	1.0	2.7006709575653076	0.924940898639653
352.0	1799.0	2.0	2.0	2.0	3	0	1.0	2.7006709575653076	0.924940898639653
347.0	1800.0	2.0	2.0	2.0	3	0	1.0	2.7006709575653076	0.924940898639653
360.0	1801.0	2.0	2.0	2.0	3	0	1.0	2.7006709575653076	0.924940898639653
358.0	1802.0	2.0	2.0	2.0	3	0	1.0	2.7006709575653076	0.924940898639653
351.0	1803.0	2.0	2.0	2.0	3	0	1.0	2.7006709575653076	0.924940898639653
348.0	1804.0	2.0	2.0	2.0	3	0	1.0	2.7006709575653076	0.924940898639653
344.0	1805.0	2.0	2.0	3.0	3,3	0,1	1.0	2.7006709575653076	0.924940898639653
354.0	1806.0	2.0	2.0	2.0	3	0	1.0	2.7006709575653076	0.924940898639653
345.0	1807.0	2.0	2.0	3.0	3,3	0,1	1.0	2.7006709575653076	0.924940898639653
343.0	1808.0	2.0	2.0	3.0	3,3	0,1	1.0	2.7006709575653076	0.924940898639653
342.0	1809.0	4.0	3.0	2.0	3	0	1.0	2.7006709575653076	0.8555156659763289
342.0	1810.0	2.0	2.0	3.0	3,3	0,4	1.0	2.7006709575653076	0.924940898639653
342.0	1814.0	3.0	2.0	4.0	3,3,2	0,4,2	1.0	2.7006709575653076	0.8895512514118828
355.0	1815.0	7.0	2.0	3.0	3,2	0,2	1.0	2.7006709575653076	0.7610250312717137
350.0	1816.0	7.0	2.0	3.0	3,2	0,2	1.0	2.7006709575653076	0.7610250312717137
359.0	1817.0	7.0	1.0	3.0	3,2	0,2	0.0	2.7006709575653076	0.7610250312717137
351.0	1818.0	7.0	2.0	3.0	3,2	0,2	1.0	2.7006709575653076	0.7610250312717137
357.0	1819.0	9.0	2.0	2.0	4	0	1.0	2.7006709575653076	0.7039031763117289
348.0	1820.0	7.0	2.0	3.0	3,2	0,2	1.0	2.7006709575653076	0.7610250312717137
347.0	1821.0	7.0	2.0	3.0	3,2	0,2	1.0	2.7006709575653076	0.7610250312717137
358.0	1822.0	7.0	2.0	3.0	3,2	0,2	1.0	2.7006709575653076	0.7610250312717137
361.0	1823.0	7.0	2.0	3.0	3,2	0,2	1.0	2.7006709575653076	0.7610250312717137
345.0	1824.0	7.0	2.0	4.0	3,3,2	0,1,2	1.0	2.7006709575653076	0.7610250312717137
360.0	1826.0	7.0	2.0	3.0	3,2	0,2	1.0	2.7006709575653076	0.7610250312717137
349.0	1827.0	7.0	2.0	3.0	3,2	0,2	1.0	2.7006709575653076	0.7610250312717137
344.0	1828.0	7.0	2.0	4.0	3,3,2	0,1,2	1.0	2.7006709575653076	0.7610250312717137
353.0	1829.0	7.0	2.0	3.0	3,2	0,2	1.0	2.7006709575653076	0.7610250312717137
346.0	1830.0	7.0	2.0	4.0	3,3,2	0,1,2	1.0	2.7006709575653076	0.7610250312717137
356.0	1831.0	7.0	2.0	3.0	3,2	0,2	1.0	2.7006709575653076	0.7610250312717137
343.0	1832.0	7.0	2.0	4.0	3,3,2	0,1,2	1.0	2.7006709575653076	0.7610250312717137
352.0	1833.0	7.0	2.0	3.0	3,2	0,2	1.0	2.7006709575653076	0.7610250312717137
354.0	1834.0	7.0	2.0	3.0	3,2	0,2	1.0	2.7006709575653076	0.7610250312717137
342.0	1835.0	3.0	2.0	5.0	3,3,2,2	0,4,2,3	1.0	2.7006709575653076	0.8895512514118828
343.0	1837.0	4.0	2.0	5.0	3,3,2,2	0,1,2,7	1.0	2.7006709575653076	0.8555156659763289
348.0	1838.0	4.0	2.0	4.0	3,2,2	0,2,7	1.0	2.7006709575653076	0.8555156659763289
350.0	1839.0	4.0	2.0	4.0	3,2,2	0,2,7	1.0	2.7006709575653076	0.8555156659763289
344.0	1840.0	4.0	2.0	5.0	3,3,2,2	0,1,2,7	1.0	2.7006709575653076	0.8555156659763289
347.0	1841.0	4.0	2.0	4.0	3,2,2	0,2,7	1.0	2.7006709575653076	0.8555156659763289
355.0	1842.0	4.0	2.0	4.0	3,2,2	0,2,7	1.0	2.7006709575653076	0.8555156659763289
346.0	1843.0	4.0	2.0	5.0	3,3,2,2	0,1,2,7	1.0	2.7006709575653076	0.8555156659763289
349.0	1844.0	4.0	2.0	4.0	3,2,2	0,2,7	1.0	2.7006709575653076	0.8555156659763289
354.0	1845.0	4.0	2.0	4.0	3,2,2	0,2,7	1.0	2.7006709575653076	0.8555156659763289
361.0	1846.0	4.0	2.0	4.0	3,2,2	0,2,7	1.0	2.7006709575653076	0.8555156659763289
359.0	1847.0	4.0	2.0	4.0	3,2,1	0,2,7	1.0	2.7006709575653076	0.8555156659763289
352.0	1848.0	4.0	2.0	4.0	3,2,2	0,2,7	1.0	2.7006709575653076	0.8555156659763289
360.0	1849.0	4.0	2.0	4.0	3,2,2	0,2,7	1.0	2.7006709575653076	0.8555156659763289
351.0	1850.0	4.0	2.0	4.0	3,2,2	0,2,7	1.0	2.7006709575653076	0.8555156659763289
271.0	1851.0	32.0	1.0	7.0	4,2,2,2,2,2	0,3,9,14,12,12	0.0	2.7006709575653076	0.28696156559542707
353.0	1853.0	5.0	2.0	4.0	3,2,2	0,2,7	1.0	2.7006709575653076	0.8227823338669349
356.0	1854.0	5.0	2.0	4.0	3,2,2	0,2,7	1.0	2.7006709575653076	0.8227823338669349
358.0	1855.0	5.0	2.0	4.0	3,2,2	0,2,7	1.0	2.7006709575653076	0.8227823338669349
345.0	1856.0	5.0	2.0	5.0	3,3,2,2	0,1,2,7	1.0	2.7006709575653076	0.8227823338669349
323.0	1859.0	47.0	2.0	2.0	4	0	1.0	2.7006709575653076	0.1598374741570278
363.0	1865.0	1.0	2.0	2.0	3	0	1.0	2.7006709575653076	0.9617384772585804
363.0	1866.0	3.0	2.0	3.0	3,2	0,1	1.0	2.7006709575653076	0.8895512514118828
297.0	1871.0	167.0	1.0	7.0	4,2,2,2,2,2	0,9,5,12,9,12	0.0	2.7006709575653076	0.001480872291112896
300.0	1872.0	167.0	1.0	7.0	4,2,2,2,2,2	0,9,5,12,9,12	0.0	2.7006709575653076	0.001480872291112896
280.0	1873.0	167.0	1.0	8.0	4,2,2,2,2,2,2	0,3,9,5,12,9,12	0.0	2.7006709575653076	0.001480872291112896
294.0	1874.0	167.0	1.0	6.0	4,2,2,2,2	0,9,17,9,12	0.0	2.7006709575653076	0.001480872291112896
299.0	1875.0	167.0	1.0	7.0	4,2,2,2,2,2	0,9,5,12,9,12	0.0	2.7006709575653076	0.001480872291112896
301.0	1876.0	167.0	1.0	5.0	4,2,2,2	0,9,17,21	0.0	2.7006709575653076	0.001480872291112896
298.0	1877.0	167.0	1.0	5.0	4,2,2,2	0,9,17,21	0.0	2.7006709575653076	0.001480872291112896
121.0	1878.0	167.0	3.0	9.0	3,1,2,2,2,2,2,1	0,9,2,3,4,7,8,49	1.0	2.7006709575653076	0.001480872291112896
134.0	1879.0	167.0	3.0	5.0	3,3,2,1	0,9,16,57	1.0	2.7006709575653076	0.001480872291112896
133.0	1880.0	167.0	3.0	5.0	3,3,3,1	0,9,11,62	1.0	2.7006709575653076	0.001480872291112896
60.0	1881.0	167.0	3.0	6.0	3,1,3,3,1	0,9,9,11,62	1.0	2.7006709575653076	0.001480872291112896
